Region,Segment,Category,Sub-Category,YearMonth,Budget
South,Corporate,Office Supplies,Art,2023-09,159.39
South,Corporate,Office Supplies,Art,2023-11,13.73
South,Corporate,Office Supplies,Art,2023-12,76.36
South,Corporate,Office Supplies,Art,2024-01,5.07
South,Corporate,Office Supplies,Art,2024-05,17.02
South,Corporate,Office Supplies,Art,2024-07,62.25
South,Corporate,Office Supplies,Art,2024-08,183.21
South,Corporate,Office Supplies,Art,2024-09,47.17
South,Corporate,Office Supplies,Art,2025-01,13.21
South,Corporate,Office Supplies,Art,2025-06,14.1
South,Corporate,Office Supplies,Art,2025-07,9.12
South,Corporate,Office Supplies,Art,2025-09,136.94
South,Corporate,Office Supplies,Art,2025-10,7.91
South,Corporate,Office Supplies,Art,2025-11,15.88
South,Corporate,Office Supplies,Art,2025-12,79.89
South,Corporate,Office Supplies,Binders,2022-01,68.21
South,Corporate,Office Supplies,Binders,2022-03,216.26
South,Corporate,Office Supplies,Binders,2022-04,115.77
South,Corporate,Office Supplies,Binders,2022-05,2714.52
South,Corporate,Office Supplies,Binders,2022-07,13.68
South,Corporate,Office Supplies,Binders,2022-08,963.16
South,Corporate,Office Supplies,Binders,2022-09,21.22
South,Corporate,Office Supplies,Binders,2022-11,426.36
South,Corporate,Office Supplies,Binders,2022-12,14.74
South,Corporate,Office Supplies,Binders,2023-04,171.61
South,Corporate,Office Supplies,Binders,2023-06,268.8
South,Corporate,Office Supplies,Binders,2023-07,10.56
South,Corporate,Office Supplies,Binders,2023-09,70.41
South,Corporate,Office Supplies,Binders,2023-11,1638.4
South,Corporate,Office Supplies,Binders,2023-12,764.16
South,Corporate,Office Supplies,Binders,2024-01,30.38
South,Corporate,Office Supplies,Binders,2024-03,66.75
South,Corporate,Office Supplies,Binders,2024-05,115.4
South,Corporate,Office Supplies,Binders,2024-06,19.5
South,Corporate,Office Supplies,Binders,2024-07,27.06
South,Corporate,Office Supplies,Binders,2024-09,94.04
South,Corporate,Office Supplies,Binders,2024-10,296.94
South,Corporate,Office Supplies,Binders,2024-11,170.47
South,Corporate,Office Supplies,Binders,2024-12,337.75
South,Corporate,Office Supplies,Binders,2025-01,51.16
South,Corporate,Office Supplies,Binders,2025-03,409.16
South,Corporate,Office Supplies,Binders,2025-04,2662.38
South,Corporate,Office Supplies,Binders,2025-05,174.14
South,Corporate,Office Supplies,Binders,2025-10,6.76
South,Corporate,Office Supplies,Binders,2025-11,409.14
South,Corporate,Office Supplies,Envelopes,2022-01,54.81
South,Corporate,Office Supplies,Envelopes,2022-11,30.86
South,Corporate,Office Supplies,Envelopes,2023-02,306.08
South,Corporate,Office Supplies,Envelopes,2023-03,8.82
South,Corporate,Office Supplies,Envelopes,2023-05,224.92
South,Corporate,Office Supplies,Envelopes,2023-07,91.94
South,Corporate,Office Supplies,Envelopes,2023-09,222.9
South,Corporate,Office Supplies,Envelopes,2023-11,40.73
South,Corporate,Office Supplies,Envelopes,2023-12,74.39
South,Corporate,Office Supplies,Envelopes,2024-05,29.91
South,Corporate,Office Supplies,Envelopes,2024-07,8.93
South,Corporate,Office Supplies,Envelopes,2024-10,76.79
South,Corporate,Office Supplies,Envelopes,2025-03,37.02
South,Corporate,Office Supplies,Envelopes,2025-05,67.66
South,Corporate,Office Supplies,Envelopes,2025-08,2.7
South,Corporate,Office Supplies,Envelopes,2025-11,78.81
South,Corporate,Office Supplies,Envelopes,2025-12,216.95
South,Corporate,Office Supplies,Fasteners,2022-08,12.84
South,Corporate,Office Supplies,Fasteners,2022-11,17.98
South,Corporate,Office Supplies,Fasteners,2022-12,2.58
South,Corporate,Office Supplies,Fasteners,2023-09,7.61
South,Corporate,Office Supplies,Fasteners,2023-11,33.23
South,Corporate,Office Supplies,Fasteners,2024-09,13.05
South,Corporate,Office Supplies,Labels,2022-01,2.53
South,Corporate,Office Supplies,Labels,2022-02,13.31
South,Corporate,Office Supplies,Labels,2022-03,26.67
South,Corporate,Office Supplies,Labels,2022-05,29.59
South,Corporate,Office Supplies,Labels,2022-08,15.4
South,Corporate,Office Supplies,Labels,2022-10,7.84
South,Corporate,Office Supplies,Labels,2022-11,62.46
South,Corporate,Office Supplies,Labels,2023-01,9.37
South,Corporate,Office Supplies,Labels,2023-06,9.8
South,Corporate,Office Supplies,Labels,2023-07,12.09
South,Corporate,Office Supplies,Labels,2023-08,27.05
South,Corporate,Office Supplies,Labels,2023-11,5.82
South,Corporate,Office Supplies,Labels,2023-12,24.06
South,Corporate,Office Supplies,Labels,2024-03,8.86
South,Corporate,Office Supplies,Labels,2024-05,60.2
South,Corporate,Office Supplies,Labels,2024-08,8.57
South,Corporate,Office Supplies,Labels,2025-03,19.82
South,Corporate,Office Supplies,Labels,2025-04,7.03
South,Corporate,Office Supplies,Labels,2025-06,12.97
South,Corporate,Office Supplies,Labels,2025-11,14.67
South,Corporate,Office Supplies,Paper,2022-03,149.78
South,Corporate,Office Supplies,Paper,2022-04,188.5
South,Corporate,Office Supplies,Paper,2022-05,87.65
South,Corporate,Office Supplies,Paper,2022-08,219.25
South,Corporate,Office Supplies,Paper,2022-09,133.58
South,Corporate,Office Supplies,Paper,2022-10,103.17
South,Corporate,Office Supplies,Paper,2022-11,838.51
South,Corporate,Office Supplies,Paper,2022-12,46.36
South,Corporate,Office Supplies,Paper,2023-02,37.69
South,Corporate,Office Supplies,Paper,2023-03,68.24
South,Corporate,Office Supplies,Paper,2023-04,12.08
South,Corporate,Office Supplies,Paper,2023-06,286.68
South,Corporate,Office Supplies,Paper,2023-07,45.28
South,Corporate,Office Supplies,Paper,2023-09,26.56
South,Corporate,Office Supplies,Paper,2024-03,13.1
South,Corporate,Office Supplies,Paper,2024-04,52.06
South,Corporate,Office Supplies,Paper,2024-05,113.13
South,Corporate,Office Supplies,Paper,2024-07,53.61
South,Corporate,Office Supplies,Paper,2024-08,27.35
South,Corporate,Office Supplies,Paper,2024-11,256.29
South,Corporate,Office Supplies,Paper,2025-05,27.17
South,Corporate,Office Supplies,Paper,2025-06,105.54
South,Corporate,Office Supplies,Paper,2025-07,13.2
South,Corporate,Office Supplies,Paper,2025-08,13.95
South,Corporate,Office Supplies,Paper,2025-09,452.95
South,Corporate,Office Supplies,Paper,2025-10,74.28
South,Corporate,Office Supplies,Paper,2025-11,98.1
South,Corporate,Office Supplies,Paper,2025-12,61.57
South,Corporate,Office Supplies,Storage,2022-01,496.11
South,Corporate,Office Supplies,Storage,2022-03,43.09
South,Corporate,Office Supplies,Storage,2022-04,1225.33
South,Corporate,Office Supplies,Storage,2022-05,87.62
South,Corporate,Office Supplies,Storage,2022-08,323.9
South,Corporate,Office Supplies,Storage,2022-10,594.74
South,Corporate,Office Supplies,Storage,2022-11,317.96
South,Corporate,Office Supplies,Storage,2023-02,144.17
South,Corporate,Office Supplies,Storage,2023-06,2454.94
South,Corporate,Office Supplies,Storage,2023-09,24.0
South,Corporate,Office Supplies,Storage,2023-12,94.84
South,Corporate,Office Supplies,Storage,2024-02,56.44
South,Corporate,Office Supplies,Storage,2024-03,32.34
South,Corporate,Office Supplies,Storage,2024-04,199.39
South,Corporate,Office Supplies,Storage,2024-05,175.59
South,Corporate,Office Supplies,Storage,2024-09,74.64
South,Corporate,Office Supplies,Storage,2024-11,3059.65
South,Corporate,Office Supplies,Storage,2025-04,119.09
South,Corporate,Office Supplies,Storage,2025-06,1523.2
South,Corporate,Office Supplies,Storage,2025-09,741.08
South,Corporate,Office Supplies,Storage,2025-11,169.9
South,Corporate,Office Supplies,Storage,2025-12,497.05
South,Corporate,Office Supplies,Supplies,2022-04,4132.04
South,Corporate,Office Supplies,Supplies,2022-08,27.89
South,Corporate,Office Supplies,Supplies,2023-05,41.37
South,Corporate,Office Supplies,Supplies,2024-07,49.08
South,Corporate,Office Supplies,Supplies,2024-10,21.08
South,Corporate,Office Supplies,Supplies,2024-11,227.7
South,Corporate,Office Supplies,Supplies,2024-12,1376.1
South,Corporate,Office Supplies,Supplies,2025-04,432.84
South,Corporate,Office Supplies,Supplies,2025-05,23.24
South,Corporate,Office Supplies,Supplies,2025-09,36.51
South,Corporate,Technology,Accessories,2022-01,537.34
South,Corporate,Technology,Accessories,2022-03,209.85
South,Corporate,Technology,Accessories,2022-04,110.58
South,Corporate,Technology,Accessories,2022-08,329.14
South,Corporate,Technology,Accessories,2022-09,133.77
South,Corporate,Technology,Accessories,2022-12,609.94
South,Corporate,Technology,Accessories,2023-06,82.69
South,Corporate,Technology,Accessories,2023-07,209.78
South,Corporate,Technology,Accessories,2023-09,861.62
South,Corporate,Technology,Accessories,2023-12,97.92
South,Corporate,Technology,Accessories,2024-01,483.86
South,Corporate,Technology,Accessories,2024-05,2055.1
South,Corporate,Technology,Accessories,2024-07,79.49
South,Corporate,Technology,Accessories,2024-09,20.06
South,Corporate,Technology,Accessories,2024-11,1552.87
South,Corporate,Technology,Accessories,2025-03,318.99
South,Corporate,Technology,Accessories,2025-04,30.14
South,Corporate,Technology,Accessories,2025-05,24.57
South,Corporate,Technology,Accessories,2025-10,19.25
South,Corporate,Technology,Accessories,2025-11,2555.07
South,Corporate,Technology,Accessories,2025-12,237.53
South,Corporate,Technology,Copiers,2023-06,882.99
South,Corporate,Technology,Copiers,2024-01,791.08
South,Corporate,Technology,Copiers,2025-03,2891.95
South,Corporate,Technology,Machines,2024-07,278.93
South,Corporate,Technology,Machines,2024-11,3676.68
South,Corporate,Technology,Machines,2025-01,668.84
South,Corporate,Technology,Machines,2025-11,8466.62
South,Corporate,Technology,Phones,2022-02,306.97
South,Corporate,Technology,Phones,2022-03,4650.74
South,Corporate,Technology,Phones,2022-04,711.16
South,Corporate,Technology,Phones,2022-05,683.32
South,Corporate,Technology,Phones,2022-07,633.04
South,Corporate,Technology,Phones,2022-08,754.25
South,Corporate,Technology,Phones,2022-10,1431.32
South,Corporate,Technology,Phones,2022-11,1231.52
South,Corporate,Technology,Phones,2023-03,82.47
South,Corporate,Technology,Phones,2023-04,306.05
South,Corporate,Technology,Phones,2023-05,481.22
South,Corporate,Technology,Phones,2023-06,233.48
South,Corporate,Technology,Phones,2023-07,71.49
South,Corporate,Technology,Phones,2023-08,537.03
South,Corporate,Technology,Phones,2023-11,121.26
South,Corporate,Technology,Phones,2023-12,305.62
South,Corporate,Technology,Phones,2024-01,51.52
South,Corporate,Technology,Phones,2024-05,43.26
South,Corporate,Technology,Phones,2024-09,688.68
South,Corporate,Technology,Phones,2024-10,963.76
South,Corporate,Technology,Phones,2024-11,308.74
South,Corporate,Technology,Phones,2025-04,23.82
South,Corporate,Technology,Phones,2025-05,95.95
South,Corporate,Technology,Phones,2025-06,2504.27
South,Corporate,Technology,Phones,2025-09,573.75
South,Corporate,Technology,Phones,2025-10,17.38
South,Corporate,Technology,Phones,2025-11,2332.06
South,Corporate,Technology,Phones,2025-12,724.77
South,Home Office,Furniture,Bookcases,2023-09,73.78
South,Home Office,Furniture,Bookcases,2024-02,193.44
South,Home Office,Furniture,Bookcases,2024-11,432.42
South,Home Office,Furniture,Bookcases,2025-04,369.19
South,Home Office,Furniture,Chairs,2022-01,2341.87
South,Home Office,Furniture,Chairs,2022-03,980.56
South,Home Office,Furniture,Chairs,2023-03,1081.15
South,Home Office,Furniture,Chairs,2024-09,131.15
South,Home Office,Furniture,Chairs,2025-09,1097.04
South,Home Office,Furniture,Chairs,2025-10,792.98
South,Home Office,Furniture,Chairs,2025-12,192.8
South,Home Office,Furniture,Furnishings,2022-01,62.73
South,Home Office,Furniture,Furnishings,2022-03,158.72
South,Home Office,Furniture,Furnishings,2022-11,128.13
South,Home Office,Furniture,Furnishings,2023-07,21.61
South,Home Office,Furniture,Furnishings,2023-09,117.48
South,Home Office,Furniture,Furnishings,2023-11,43.19
South,Home Office,Furniture,Furnishings,2024-02,15.59
South,Home Office,Furniture,Furnishings,2024-03,178.53
South,Home Office,Furniture,Furnishings,2024-04,172.13
South,Home Office,Furniture,Furnishings,2024-05,26.61
South,Home Office,Furniture,Furnishings,2024-08,118.1
South,Home Office,Furniture,Furnishings,2024-09,15.39
South,Home Office,Furniture,Furnishings,2024-10,123.41
South,Home Office,Furniture,Furnishings,2024-12,21.06
South,Home Office,Furniture,Furnishings,2025-03,56.34
South,Home Office,Furniture,Furnishings,2025-04,533.29
South,Home Office,Furniture,Furnishings,2025-10,90.35
South,Home Office,Furniture,Furnishings,2025-11,32.63
South,Home Office,Furniture,Tables,2022-12,3349.28
South,Home Office,Furniture,Tables,2025-04,1227.57
South,Home Office,Furniture,Tables,2025-06,456.66
South,Home Office,Furniture,Tables,2025-10,2952.06
South,Home Office,Office Supplies,Appliances,2022-08,222.54
South,Home Office,Office Supplies,Appliances,2023-10,30.43
South,Home Office,Office Supplies,Appliances,2024-03,171.87
South,Home Office,Office Supplies,Appliances,2024-11,934.48
South,Home Office,Office Supplies,Art,2022-01,4.84
South,Home Office,Office Supplies,Art,2022-03,7.53
South,Home Office,Office Supplies,Art,2022-08,47.26
South,Home Office,Office Supplies,Art,2022-10,7.59
South,Home Office,Office Supplies,Art,2023-01,13.21
South,Home Office,Office Supplies,Art,2023-06,132.89
South,Home Office,Office Supplies,Art,2023-09,2.95
South,Home Office,Office Supplies,Art,2023-10,51.81
South,Home Office,Office Supplies,Art,2024-05,102.89
South,Home Office,Office Supplies,Art,2024-09,67.28
South,Home Office,Office Supplies,Art,2025-04,154.85
South,Home Office,Office Supplies,Art,2025-06,4.1
South,Home Office,Office Supplies,Art,2025-09,72.69
South,Home Office,Office Supplies,Art,2025-10,21.5
South,Home Office,Office Supplies,Art,2025-11,5.38
South,Home Office,Office Supplies,Binders,2022-01,554.36
South,Home Office,Office Supplies,Binders,2022-05,419.32
South,Home Office,Office Supplies,Binders,2022-09,9.52
South,Home Office,Office Supplies,Binders,2022-10,17.52
South,Home Office,Office Supplies,Binders,2022-12,91.33
South,Home Office,Office Supplies,Binders,2023-06,254.75
South,Home Office,Office Supplies,Binders,2023-07,209.09
South,Home Office,Office Supplies,Binders,2023-09,6.49
South,Home Office,Office Supplies,Binders,2023-10,7.5
South,Home Office,Office Supplies,Binders,2023-11,6.46
South,Home Office,Office Supplies,Binders,2024-01,1235.04
South,Home Office,Office Supplies,Binders,2024-02,36.81
South,Home Office,Office Supplies,Binders,2024-03,44.96
South,Home Office,Office Supplies,Binders,2024-04,174.71
South,Home Office,Office Supplies,Binders,2024-05,471.35
South,Home Office,Office Supplies,Binders,2024-07,9.16
South,Home Office,Office Supplies,Binders,2024-08,14.66
South,Home Office,Office Supplies,Binders,2024-10,34.86
South,Home Office,Office Supplies,Binders,2024-11,15.06
South,Home Office,Office Supplies,Binders,2024-12,51.37
South,Home Office,Office Supplies,Binders,2025-01,57.96
South,Home Office,Office Supplies,Binders,2025-04,9.52
South,Home Office,Office Supplies,Binders,2025-05,90.81
South,Home Office,Office Supplies,Binders,2025-06,224.06
South,Home Office,Office Supplies,Binders,2025-08,535.68
South,Home Office,Office Supplies,Binders,2025-09,14.95
South,Home Office,Office Supplies,Binders,2025-10,1880.63
South,Home Office,Office Supplies,Binders,2025-11,15.87
South,Home Office,Office Supplies,Binders,2025-12,104.85
South,Home Office,Office Supplies,Envelopes,2022-10,44.81
South,Home Office,Office Supplies,Envelopes,2023-05,12.89
South,Home Office,Office Supplies,Envelopes,2023-11,106.79
South,Home Office,Office Supplies,Envelopes,2024-01,113.27
South,Home Office,Office Supplies,Envelopes,2024-02,148.87
South,Home Office,Office Supplies,Envelopes,2024-11,299.76
South,Home Office,Office Supplies,Fasteners,2022-01,30.08
South,Home Office,Office Supplies,Fasteners,2022-03,19.35
South,Home Office,Office Supplies,Fasteners,2022-05,6.7
South,Home Office,Office Supplies,Fasteners,2024-02,8.52
South,Home Office,Office Supplies,Fasteners,2024-04,29.49
South,Home Office,Office Supplies,Fasteners,2024-08,25.04
South,Home Office,Office Supplies,Fasteners,2025-03,3.78
South,Home Office,Office Supplies,Fasteners,2025-10,21.13
South,Home Office,Office Supplies,Fasteners,2025-12,4.03
South,Home Office,Office Supplies,Labels,2022-08,2.98
South,Home Office,Office Supplies,Labels,2023-09,11.71
South,Home Office,Office Supplies,Labels,2023-12,13.81
South,Home Office,Office Supplies,Labels,2024-08,20.81
South,Home Office,Office Supplies,Labels,2025-03,4.7
South,Home Office,Office Supplies,Labels,2025-04,18.24
South,Home Office,Office Supplies,Labels,2025-09,16.5
South,Home Office,Office Supplies,Labels,2025-10,36.41
South,Home Office,Office Supplies,Paper,2022-01,36.52
South,Home Office,Office Supplies,Paper,2022-03,109.69
South,Home Office,Office Supplies,Paper,2022-04,57.43
South,Home Office,Office Supplies,Paper,2022-08,27.01
South,Home Office,Office Supplies,Paper,2022-10,38.77
South,Home Office,Office Supplies,Paper,2023-05,157.77
South,Home Office,Office Supplies,Paper,2023-09,34.65
South,Home Office,Office Supplies,Paper,2024-02,745.26
South,Home Office,Office Supplies,Paper,2024-03,366.99
South,Home Office,Office Supplies,Paper,2024-04,56.45
South,Home Office,Office Supplies,Paper,2024-05,297.85
South,Home Office,Office Supplies,Paper,2024-09,24.56
South,Home Office,Office Supplies,Paper,2024-11,19.4
South,Home Office,Office Supplies,Paper,2024-12,101.98
South,Home Office,Office Supplies,Paper,2025-09,338.84
South,Home Office,Office Supplies,Paper,2025-10,34.27
South,Home Office,Office Supplies,Paper,2025-11,12.35
South,Home Office,Office Supplies,Paper,2025-12,888.73
South,Home Office,Office Supplies,Storage,2022-01,433.61
South,Home Office,Office Supplies,Storage,2022-10,446.74
South,Home Office,Office Supplies,Storage,2022-12,148.86
South,Home Office,Office Supplies,Storage,2023-09,740.38
South,Home Office,Office Supplies,Storage,2024-02,654.58
South,Home Office,Office Supplies,Storage,2024-03,512.42
South,Home Office,Office Supplies,Storage,2024-04,4.75
South,Home Office,Office Supplies,Storage,2024-05,1164.88
South,Home Office,Office Supplies,Storage,2024-12,646.09
